"cluster_size" "start" "end" "number" "p_value"
"X390" 72 390 461 114 4.02546125249554e-78
"X368" 85 368 452 121 4.10184049298232e-78
"X370" 85 370 454 121 4.10184049298232e-78
"X189" 250 189 438 185 4.11657569405113e-78
"X321" 802 321 1122 308 4.2093060031518e-78
"X368" 87 368 454 122 4.43024391540599e-78
"X375" 290 375 664 197 4.48133826230239e-78
"X355" 95 355 449 126 4.55749802235621e-78
"X339" 89 339 427 123 4.64654438082515e-78
"X204" 936 204 1139 329 4.67679325963496e-78
"X326" 93 326 418 125 4.7068004389895e-78
"X144" 297 144 440 199 4.70726662524335e-78
"X326" 91 326 416 124 4.73919734114355e-78
"X387" 74 387 460 115 5.45246859177165e-78
"X390" 74 390 463 115 5.45246859177165e-78
"X129" 315 129 443 204 5.78880848055714e-78
"X321" 809 321 1129 309 5.8182852626049e-78
"X98" 348 98 445 213 5.8305375818963e-78
"X99" 348 99 446 213 5.8305375818963e-78
"X204" 865 204 1068 318 6.42723258147154e-78
"X94" 352 94 445 214 6.59920425480946e-78
"X325" 76 325 400 116 7.08416484309635e-78
"X99" 1044 99 1142 344 7.44394051381342e-78
"X106" 341 106 446 211 7.48170380974061e-78
"X87" 360 87 446 216 8.15889155596574e-78
"X359" 360 359 718 216 8.15889155596574e-78
"X204" 226 204 429 177 8.35525703327226e-78
"X375" 78 375 452 117 8.85000746807863e-78
"X443" 30 443 472 85 8.87936289802873e-78
"X68" 1075 68 1142 348 9.16753648285615e-78
"X375" 80 375 454 118 1.06540114771485e-77
"X323" 817 323 1139 310 1.10091979854364e-77
"X87" 1053 87 1139 345 1.15564537879678e-77
"X325" 82 325 406 119 1.23843951627083e-77
"X324" 71 324 394 113 1.27069787892639e-77
"X385" 71 385 455 113 1.27069787892639e-77
"X94" 1046 94 1139 344 1.33400886876957e-77
"X344" 84 344 427 120 1.39263251083233e-77
"X348" 84 348 431 120 1.39263251083233e-77
"X176" 967 176 1142 333 1.39897426692589e-77
"X101" 346 101 446 212 1.46561980552096e-77
"X111" 335 111 445 209 1.58627938106853e-77
"X112" 335 112 446 209 1.58627938106853e-77
"X325" 88 325 412 122 1.60503593642226e-77
"X353" 88 353 440 122 1.60503593642226e-77
"X356" 94 356 449 125 1.61012195919692e-77
"X325" 90 325 414 123 1.65005106254602e-77
"X332" 92 332 423 124 1.65109656703922e-77
"X282" 111 282 392 133 1.76944599869018e-77
"X376" 289 376 664 196 1.88079478197855e-77
"X138" 303 138 440 200 1.98910140537887e-77
"X320" 801 320 1120 307 2.19337185921892e-77
"X326" 75 326 400 115 2.29512029890744e-77
"X98" 347 98 444 212 2.48044377192048e-77
"X99" 347 99 445 212 2.48044377192048e-77
"X282" 976 282 1257 334 2.57899784546705e-77
"X320" 68 320 387 111 2.73499617130537e-77
"X94" 351 94 444 213 2.80905862479337e-77
"X376" 77 376 452 116 2.90094310653719e-77
"X313" 808 313 1120 308 3.04116722096004e-77
"X106" 340 106 445 210 3.17474117930842e-77
"X87" 359 87 445 215 3.4773547397149e-77
"X360" 359 360 718 215 3.4773547397149e-77
"X376" 79 376 454 117 3.53066798948251e-77
"X98" 1042 98 1139 343 3.63989271846665e-77
"X101" 1042 101 1142 343 3.63989271846665e-77
"X114" 333 114 446 208 3.91991956246074e-77
"X326" 81 326 406 118 4.14635423563063e-77
"X347" 81 347 427 118 4.14635423563063e-77
"X344" 533 344 876 256 4.22830750097247e-77
"X87" 999 87 1085 337 4.42643159605483e-77
"X94" 992 94 1085 336 4.57531934108679e-77
"X204" 930 204 1133 327 4.61683640723405e-77
"X189" 897 189 1085 322 4.66615307829283e-77
"X344" 538 344 881 257 4.81538307416118e-77
"X363" 356 363 718 214 5.27107003636018e-77
"X326" 87 326 412 121 5.52173749144661e-77
"X339" 87 339 425 121 5.52173749144661e-77
"X348" 87 348 434 121 5.52173749144661e-77
"X189" 951 189 1139 330 5.71540455786676e-77
"X326" 89 326 414 122 5.72241931568939e-77
"X101" 345 101 445 211 6.21265022858455e-77
"X282" 110 282 391 132 6.53523087639317e-77
"X111" 334 111 444 208 6.70457900578748e-77
"X112" 334 112 445 208 6.70457900578748e-77
"X106" 1037 106 1142 342 7.32952951468634e-77
"X353" 441 353 793 235 7.5544263181222e-77
"X323" 811 323 1133 308 8.11914959946024e-77
"X321" 67 321 387 110 8.40189945952354e-77
"X390" 67 390 456 110 8.40189945952354e-77
"X440" 67 440 506 110 8.40189945952354e-77
"X310" 76 310 385 115 9.46142422902024e-77
"X189" 880 189 1068 319 9.82067014240878e-77
"X98" 346 98 443 211 1.04982482615442e-76
"X99" 346 99 444 211 1.04982482615442e-76
"X321" 800 321 1120 306 1.13061990666987e-76
"X98" 988 98 1085 335 1.13988389446444e-76
"X162" 981 162 1142 334 1.1503908763435e-76
"X308" 78 308 385 116 1.16445590809031e-76
"X94" 350 94 443 212 1.18954262521293e-76
"X106" 339 106 444 209 1.34033541403527e-76
"X325" 80 325 404 117 1.38187849404058e-76
"X111" 1032 111 1142 341 1.45776922143652e-76
"X87" 358 87 444 214 1.47429171201232e-76
"X94" 975 94 1068 333 1.54496201598737e-76
"X87" 982 87 1068 334 1.54966268359684e-76
"X87" 1047 87 1133 343 1.55360336112067e-76
"X344" 82 344 425 118 1.5843840214639e-76
"X348" 82 348 429 118 1.5843840214639e-76
"X114" 332 114 445 207 1.651066834387e-76
"X94" 1040 94 1133 342 1.75299098792876e-76
"X327" 96 327 422 125 1.80517520101556e-76
"X339" 86 339 424 120 1.89186931909732e-76
"X153" 990 153 1142 335 2.06377398761218e-76
"X364" 355 364 718 213 2.22996617658383e-76
"X99" 1041 99 1139 342 2.34270641624969e-76
"X282" 109 282 390 131 2.40590607759966e-76
"X138" 1005 138 1142 337 2.60412975295151e-76
"X353" 448 353 800 236 2.61926573731204e-76
"X101" 344 101 444 210 2.6200554995861e-76
"X111" 333 111 443 207 2.81960663011597e-76
"X112" 333 112 444 207 2.81960663011597e-76
"X348" 510 348 857 250 2.920661010286e-76
"X443" 29 443 471 83 2.99070951030286e-76
"X324" 75 324 398 114 3.07018984958005e-76
"X68" 1072 68 1139 346 3.12260314091836e-76
"X308" 950 308 1257 329 3.3181118891887e-76
"X176" 910 176 1085 323 3.4465395570454e-76
"X443" 35 443 477 88 3.62728558314793e-76
"X176" 964 176 1139 331 3.63349536633324e-76
"X144" 999 144 1142 336 3.63483990147577e-76
"X98" 971 98 1068 332 3.72959336768347e-76
"X129" 312 129 440 201 4.28794356941505e-76
"X99" 345 99 443 210 4.42058381591413e-76
"X129" 1014 129 1142 338 4.44287967748383e-76
"X306" 79 306 384 116 4.58419758773175e-76
"X326" 79 326 404 116 4.58419758773175e-76
"X347" 79 347 425 116 4.58419758773175e-76
"X98" 1036 98 1133 341 4.66115505579741e-76
"X344" 81 344 424 117 5.30873315282353e-76
"X325" 70 325 394 111 5.52329699977663e-76
"X347" 530 347 876 254 5.56785905022217e-76
"X68" 380 68 447 219 5.57078399953075e-76
"X106" 338 106 443 208 5.63020836805094e-76
"X189" 945 189 1133 328 5.69445352459017e-76
"X87" 357 87 443 213 6.21789572805299e-76
"X347" 535 347 881 255 6.37148252916398e-76
"X357" 93 357 449 123 6.7442718430314e-76
"X337" 87 337 423 120 6.80101559814876e-76
"X99" 987 99 1085 334 6.83559428913608e-76
"X114" 331 114 444 206 6.91971737675691e-76
"X204" 919 204 1122 324 7.20831857157596e-76
"X176" 893 176 1068 320 7.59286658990486e-76
"X323" 800 323 1122 305 7.99562243675842e-76
"X204" 926 204 1129 325 8.05224491642544e-76
"X112" 1031 112 1142 340 9.16255781418203e-76
"X365" 354 365 718 212 9.38506614418857e-76
"X444" 38 444 481 90 1.05131935176627e-75
"X101" 343 101 443 209 1.09933641125281e-75
"X101" 1039 101 1139 341 1.1105393203737e-75
"X323" 807 323 1129 306 1.11320216208834e-75
"X204" 224 204 427 174 1.13415880219168e-75
"X112" 332 112 443 206 1.17988296767037e-75
"X189" 246 189 434 181 1.19298904076598e-75
"X384" 246 384 629 181 1.19298904076598e-75
"X306" 76 306 381 114 1.24829738894971e-75
"X189" 243 189 431 180 1.34875519271686e-75
"X310" 948 310 1257 328 1.40634327435918e-75
"X68" 1018 68 1085 338 1.42854010415499e-75
"X347" 78 347 424 115 1.51364374003076e-75
"X326" 69 326 394 110 1.72716184437141e-75
"X438" 32 438 469 85 1.88070678529186e-75
"X176" 263 176 438 186 1.90346756397729e-75
"X445" 37 445 481 89 2.07686485521835e-75
"X338" 596 338 933 267 2.17652362985888e-75
"X99" 970 99 1068 331 2.17756115499353e-75
"X106" 1034 106 1139 340 2.18363878173803e-75
"X367" 84 367 450 118 2.19352842872443e-75
"X390" 71 390 460 111 2.39656278583681e-75
"X384" 244 384 627 180 2.56731312471362e-75
"X114" 330 114 443 205 2.88573433694106e-75
"X99" 1035 99 1133 340 2.91476584540521e-75
"X162" 978 162 1139 332 2.98763452977562e-75
"X101" 985 101 1085 333 3.00681875753042e-75
"X162" 924 162 1085 324 3.30664519292249e-75
"X87" 1043 87 1129 341 3.51708679158784e-75
"X176" 958 176 1133 329 3.6606488638695e-75
"X87" 1036 87 1122 340 3.88935624570747e-75
"X94" 1036 94 1129 340 3.88935624570747e-75
"X320" 879 320 1198 317 3.89534088041374e-75
"X332" 659 332 990 279 3.97156567130402e-75
"X446" 36 446 481 88 3.99693001174849e-75
"X68" 1066 68 1133 344 4.23361215747972e-75
"X94" 1029 94 1122 339 4.24315868316643e-75
"X111" 1029 111 1139 339 4.24315868316643e-75
"X114" 1029 114 1142 339 4.24315868316643e-75
"X338" 608 338 945 269 4.64475664926918e-75
"X313" 886 313 1198 318 4.69465325562392e-75
"X374" 77 374 450 114 4.97423566329576e-75
"X68" 1001 68 1068 335 5.26278189483436e-75
"X106" 980 106 1085 332 5.39575951266046e-75
"X153" 987 153 1139 333 5.42012449573104e-75
"X372" 79 372 450 115 5.88018656416635e-75
"X370" 81 370 450 116 6.7152723384811e-75
"X153" 933 153 1085 325 6.71963636623638e-75
"X384" 252 384 635 182 6.94514569146194e-75
"X444" 29 444 472 82 6.96471038668565e-75
"X138" 1002 138 1139 335 7.04918374646438e-75
"X368" 83 368 450 117 7.42253079549114e-75
"X447" 35 447 481 87 7.48120364924599e-75
"X162" 907 162 1068 321 7.63115907264295e-75
"X98" 343 98 440 208 7.71907136586997e-75
"X424" 43 424 466 93 8.26839225802203e-75
"X427" 43 427 469 93 8.26839225802203e-75
"X320" 888 320 1207 318 8.70835359469089e-75
"X94" 347 94 440 209 8.75839157495708e-75
"X189" 934 189 1122 325 9.08403923898117e-75
"X101" 968 101 1068 330 9.31884094489438e-75
"X111" 975 111 1085 331 9.58263434249669e-75
"X144" 996 144 1139 334 9.65772539293186e-75
"X445" 28 445 472 81 9.86063664067192e-75
"X338" 605 338 942 268 9.88552166987387e-75
"X189" 941 189 1129 326 9.93113255705134e-75
"X98" 1032 98 1129 339 1.00841274657672e-74
"X313" 895 313 1207 319 1.03395150240303e-74
"X138" 948 138 1085 327 1.07236992210939e-74
"X98" 1025 98 1122 338 1.08810489558423e-74
"X323" 65 323 387 107 1.10597704907037e-74
"X129" 1011 129 1139 336 1.21775936483557e-74
"X325" 74 325 398 112 1.31181658916968e-74
"X446" 27 446 472 80 1.32725191955528e-74
"X144" 942 144 1085 326 1.34053748721969e-74
"X101" 1033 101 1133 339 1.34479358767843e-74
"X443" 34 443 476 86 1.35941903430035e-74
"X153" 916 153 1068 322 1.60773348090995e-74
"X68" 379 68 446 217 1.60797061431977e-74
"X106" 963 106 1068 329 1.62096086143937e-74
"X375" 76 375 450 113 1.6268421199395e-74
"X447" 26 447 472 79 1.69092382968691e-74
"X204" 222 204 425 172 1.86044368623581e-74
"X424" 42 424 465 92 1.86295262081576e-74
"X323" 798 323 1120 303 2.00928310179745e-74
"X111" 330 111 440 204 2.03550418499186e-74
"X321" 878 321 1198 316 2.05952137174522e-74
"X129" 957 129 1085 328 2.07418656548233e-74
"X204" 917 204 1120 322 2.17742458258723e-74
"X189" 241 189 429 178 2.23505460268066e-74
"X348" 80 348 427 115 2.24182108665972e-74
"X449" 24 449 472 77 2.27934495295176e-74
"X324" 69 324 392 109 2.36842410518664e-74
"X387" 69 387 455 109 2.36842410518664e-74
"X449" 33 449 481 85 2.39332414803039e-74
"X106" 1028 106 1133 338 2.58408526979444e-74
"X112" 1028 112 1139 338 2.58408526979444e-74
"X425" 45 425 469 94 2.71081902961514e-74
"X138" 931 138 1068 324 2.74247631574966e-74
"X111" 958 111 1068 328 2.79169652500054e-74
"X162" 972 162 1133 330 3.04042028006652e-74
"X377" 288 377 664 192 3.15765653607405e-74
"X99" 342 99 440 207 3.20113637961944e-74
"X144" 925 144 1068 323 3.32461551672e-74
"X385" 245 385 629 179 3.74294318740915e-74
"X106" 335 106 440 205 4.04924679703335e-74
"X354" 409 354 762 224 4.08283859998409e-74
"X429" 41 429 469 91 4.11922501305811e-74
"X326" 73 326 398 111 4.22019906173602e-74
"X87" 354 87 440 210 4.5213092553047e-74
"X321" 887 321 1207 317 4.61237212488001e-74
"X111" 1023 111 1133 337 4.90939798391684e-74
"X320" 66 320 385 107 5.09233993406268e-74
"X313" 75 313 387 112 5.29484550451567e-74
"X376" 75 376 450 112 5.29484550451567e-74
"X324" 819 324 1142 306 5.30453867020271e-74
"X112" 974 112 1085 330 5.47945395620287e-74
"X129" 940 129 1068 325 5.49843153741752e-74
"X153" 981 153 1133 331 5.60182844878814e-74
"X176" 947 176 1122 326 5.97190298501054e-74
"X99" 1031 99 1129 338 6.11774834235453e-74
"X176" 954 176 1129 327 6.40737519146225e-74
"X99" 1024 99 1122 337 6.54616485808077e-74
"X438" 31 438 468 83 6.68563087827882e-74
"X68" 378 68 445 216 6.70117296241596e-74
"X324" 68 324 391 108 7.38091507189087e-74
"X204" 221 204 424 171 7.49174844322209e-74
"X138" 996 138 1133 333 7.54540181288169e-74
"X101" 340 101 440 206 7.87758069221598e-74
"X385" 243 385 627 178 8.0256400214947e-74
"X112" 329 112 440 203 8.39209270575755e-74
"X68" 1062 68 1129 342 9.56457173001663e-74
"X332" 91 332 422 120 9.70067542746586e-74
"X359" 91 359 449 120 9.70067542746586e-74
"X363" 87 363 449 118 9.95454250758196e-74
"X350" 89 350 438 119 9.95580425445597e-74
"X324" 762 324 1085 296 1.0087147781534e-73
"X144" 990 144 1133 332 1.01396114307663e-73
"X348" 529 348 876 251 1.04107755329077e-73
"X324" 745 324 1068 293 1.05680515014547e-73
"X68" 1055 68 1122 341 1.08162475061544e-73
"X114" 1026 114 1139 337 1.1626574358162e-73
"X348" 534 348 881 252 1.18997986176598e-73
"X129" 1005 129 1133 334 1.32494896715954e-73
"X381" 72 381 452 110 1.35062810531801e-73
"X87" 1034 87 1120 338 1.44388276383669e-73
"X94" 1027 94 1120 337 1.54866835443251e-73
"X321" 65 321 385 106 1.55353428356887e-73
"X112" 957 112 1068 327 1.55802574672034e-73
"X381" 284 381 664 190 1.66443513545919e-73
"X355" 408 355 762 223 1.70692366624387e-73
"X381" 74 381 454 111 1.71482908691601e-73
"X114" 327 114 440 202 2.03190962211098e-73
"X377" 76 377 452 112 2.09416087384094e-73
"X385" 251 385 635 180 2.13570455493552e-73
"X324" 67 324 390 107 2.28650407680032e-73
"X114" 972 114 1085 329 2.30425870897043e-73
"X444" 28 444 471 80 2.30970612307439e-73
"X348" 78 348 425 113 2.46535140401264e-73
"X377" 78 377 454 113 2.46535140401264e-73
"X189" 932 189 1120 323 2.71729755176468e-73
"X101" 1029 101 1129 337 2.74486803335322e-73
"X68" 377 68 444 215 2.77770678526648e-73
"X444" 34 444 477 85 2.80555569231945e-73
"X101" 1022 101 1122 336 2.91098580217719e-73
"X112" 1022 112 1133 336 2.91098580217719e-73
"X87" 1112 87 1198 348 3.15054588353916e-73
"X445" 27 445 471 79 3.17940008090948e-73
"X327" 92 327 418 120 3.22843843413438e-73
"X427" 42 427 468 91 3.36684763116334e-73
"X327" 90 327 416 119 3.37391053910935e-73
"X360" 90 360 449 119 3.37391053910935e-73
"X364" 86 364 449 117 3.41181549852063e-73
"X98" 1023 98 1120 336 3.87653567910402e-73
"X94" 1105 94 1198 347 3.89447679126315e-73
"X320" 907 320 1226 319 4.00214651253321e-73
"X446" 26 446 471 78 4.14794606882568e-73
"X204" 995 204 1198 332 4.33541785481403e-73
"X87" 1121 87 1207 349 4.35922248853961e-73
"X313" 914 313 1226 320 4.62513454119688e-73
"X445" 33 445 477 84 5.01977547815052e-73
"X162" 961 162 1122 327 5.06712923521104e-73
"X447" 25 447 471 77 5.10376873232852e-73
"X106" 1024 106 1129 336 5.16055630377239e-73
"X176" 259 176 434 182 5.22205498633477e-73
"X162" 968 162 1129 328 5.33248542609447e-73
"X106" 1017 106 1122 335 5.41235705530952e-73
"X94" 1114 94 1207 348 5.47403663974656e-73
"X176" 256 176 431 181 6.22651275440684e-73
"X449" 23 449 471 75 6.33387330436439e-73
"X114" 955 114 1068 326 6.38888147199963e-73
"X425" 101 425 525 124 6.62327499719527e-73
"X310" 75 310 384 111 6.82533395998089e-73
"X356" 407 356 762 222 7.09594890494268e-73
"X204" 1004 204 1207 333 7.64835964100854e-73
"X367" 352 367 718 208 7.67590332322913e-73
"X427" 99 427 525 123 7.68589940246283e-73
"X308" 77 308 384 112 8.12038428414846e-73
"X348" 77 348 424 112 8.12038428414846e-73
"X446" 32 446 477 83 8.69001211091255e-73
"X324" 816 324 1139 304 9.46270421701324e-73
"X153" 970 153 1122 328 9.57553513283542e-73
"X111" 1019 111 1129 335 9.5971987656329e-73
"X153" 977 153 1129 329 9.93633937378282e-73
"X111" 1012 111 1122 334 9.95592420101421e-73
"X325" 68 325 392 107 1.0019305879523e-72
"X98" 1101 98 1198 346 1.0899572342144e-72
"X162" 277 162 438 187 1.09676190851059e-72
"X425" 44 425 468 92 1.1150330632081e-72
"X68" 376 68 443 214 1.14523235195646e-72
"X365" 85 365 449 116 1.16483488762369e-72
"X337" 654 337 990 275 1.19284757327474e-72
"X114" 1020 114 1133 335 1.2773083266091e-72
"X138" 985 138 1122 330 1.36167103542845e-72
"X138" 992 138 1129 331 1.37781005094464e-72
"X447" 31 447 477 82 1.45206625516295e-72
"X98" 1110 98 1207 347 1.55047818727556e-72
"X434" 36 434 469 86 1.57981072095316e-72
"X429" 40 429 468 89 1.64988819554414e-72
"X310" 72 310 381 109 1.77177860041356e-72
"X144" 979 144 1122 329 1.77815759051079e-72
"X176" 945 176 1120 324 1.77873540476358e-72
"X325" 818 325 1142 304 1.78181982519614e-72
"X144" 986 144 1129 330 1.81951971568614e-72
"X321" 906 321 1226 318 2.09660976708042e-72
"X308" 74 308 381 110 2.21384200549037e-72
"X327" 74 327 400 110 2.21384200549037e-72
"X391" 74 391 464 110 2.21384200549037e-72
"X99" 1022 99 1120 335 2.26018508906748e-72
"X440" 30 440 469 81 2.33574238087057e-72
"X129" 1001 129 1129 332 2.4493433093653e-72
"X129" 994 129 1122 331 2.45475225328536e-72
"X339" 595 339 933 263 2.58834634962869e-72
"X189" 239 189 427 175 2.76370873838663e-72
"X325" 67 325 391 106 3.11206381668886e-72
"X326" 67 326 392 106 3.11206381668886e-72
"X368" 351 368 718 207 3.13849822955163e-72
"X325" 761 325 1085 294 3.16584850818085e-72
"X325" 744 325 1068 291 3.26335978331332e-72
"X354" 94 354 447 120 3.42552493023522e-72
"X327" 80 327 406 113 3.46344393943903e-72
"X431" 39 431 469 88 3.54431600541381e-72
"X449" 29 449 477 80 3.60615436321896e-72
"X350" 82 350 431 114 3.76083038114073e-72
"X323" 876 323 1198 313 3.84662501596451e-72
"X68" 1053 68 1120 339 3.96296992423028e-72
"X327" 88 327 414 117 4.0366764249555e-72
"X351" 88 351 438 117 4.0366764249555e-72
"X327" 86 327 412 116 4.0539892246828e-72
"X337" 86 337 422 116 4.0539892246828e-72
"X189" 1010 189 1198 333 4.28010846257748e-72
"X339" 607 339 945 265 5.46922913208601e-72
"X112" 1018 112 1129 334 5.53163608801588e-72
"X391" 71 391 461 108 5.65149100824316e-72
"X394" 71 394 464 108 5.65149100824316e-72
"X112" 1011 112 1122 333 5.69591157773046e-72
"X324" 810 324 1133 302 6.31055117051984e-72
"X68" 1131 68 1198 349 6.74274522564554e-72
"X99" 1100 99 1198 345 6.88682529582005e-72
"X391" 73 391 463 109 7.14576603732926e-72
"X392" 73 392 464 109 7.14576603732926e-72
"X189" 1019 189 1207 334 7.35274520790594e-72
"X370" 349 370 718 206 7.73683396310405e-72
"X323" 885 323 1207 314 8.63434298358519e-72
"X326" 817 326 1142 303 8.66684614301752e-72
"X68" 1140 68 1207 350 9.06133524763945e-72
"X87" 1140 87 1226 350 9.06133524763945e-72
"X350" 508 350 857 244 9.5558728331727e-72
"X325" 66 325 390 105 9.60911117723757e-72
"X326" 66 326 391 105 9.60911117723757e-72
"X390" 66 390 455 105 9.60911117723757e-72
"X429" 97 429 525 121 9.71964943007839e-72
"X101" 1020 101 1120 334 9.76998530890222e-72
"X99" 1109 99 1207 346 9.87623341482603e-72
"X176" 254 176 429 179 1.00329438338689e-71
"X444" 33 444 476 83 1.03705481457302e-71
"X339" 604 339 942 264 1.14211140019374e-71
"X94" 1133 94 1226 349 1.1618940408509e-71
"X355" 93 355 447 119 1.20208844912518e-71
"X394" 68 394 461 106 1.34281469753364e-71
"X350" 85 350 434 115 1.38418001787902e-71
"X352" 87 352 438 116 1.38857195269002e-71
"X282" 106 282 387 125 1.45956103877032e-71
"X326" 760 326 1085 293 1.48249130222681e-71
"X162" 959 162 1120 325 1.49950725917075e-71
"X326" 743 326 1068 290 1.51356639065144e-71
"X106" 1015 106 1120 333 1.78018862169266e-71
"X392" 70 392 461 107 1.79325110710946e-71
"X394" 70 394 463 107 1.79325110710946e-71
"X445" 32 445 476 82 1.82584185672348e-71
"X372" 347 372 718 205 1.90031658975019e-71
"X357" 406 357 762 220 1.9067176041383e-71
"X323" 63 323 385 103 1.97886599120644e-71
"X176" 1023 176 1198 334 2.28728636924528e-71
"X204" 1023 204 1226 334 2.28728636924528e-71
"X392" 72 392 463 108 2.29508746057761e-71
"X114" 1016 114 1129 333 2.3648862796703e-71
"X114" 1009 114 1122 332 2.41560740976302e-71
"X153" 286 153 438 188 2.65044278717305e-71
"X153" 968 153 1120 326 2.85278088532105e-71
"X326" 65 326 390 104 2.94908799874245e-71
"X325" 815 325 1139 302 3.04891992054743e-71
"X446" 31 446 476 81 3.1056043714245e-71
"X111" 1010 111 1120 332 3.21054826844482e-71
"X101" 1098 101 1198 344 3.24834216107278e-71
"X98" 1129 98 1226 348 3.31860659044228e-71
"X387" 243 387 629 175 3.41475394246844e-71
"X327" 78 327 404 111 3.82193718628746e-71
"X176" 1032 176 1207 335 3.84031668115567e-71
"X138" 983 138 1120 328 4.1480381107527e-71
"X356" 92 356 447 118 4.20392091090148e-71
"X350" 80 350 429 112 4.22603152224403e-71
"X189" 237 189 425 173 4.38602562986788e-71
"X374" 345 374 718 204 4.6507108046787e-71
"X101" 1107 101 1207 345 4.70029929795992e-71
"X338" 86 338 423 115 4.75884792158315e-71
"X438" 30 438 467 80 5.09005102371778e-71
"X447" 30 447 476 80 5.09005102371778e-71
"X144" 977 144 1120 327 5.33527373394458e-71
"X324" 799 324 1122 299 5.48279621933292e-71
"X434" 35 434 468 84 6.0052705162189e-71
"X450" 35 450 484 84 6.0052705162189e-71
"X106" 1093 106 1198 343 6.63167718594175e-71
"X387" 241 387 627 174 7.27019813913939e-71
"X129" 992 129 1120 329 7.53692497440035e-71
"X324" 806 324 1129 300 7.68370232029226e-71
"X68" 373 68 440 211 7.77374188047036e-71
"X440" 29 440 468 79 8.01552127289704e-71
"X313" 73 313 385 108 9.12424003267512e-71
"X106" 1102 106 1207 344 9.7142747406139e-71
"X344" 590 344 933 260 9.90392997859008e-71
"X449" 28 449 476 78 1.2088282628559e-70
"X391" 66 391 456 104 1.29466680153492e-70
"X111" 1088 111 1198 342 1.33751396243839e-70
"X354" 93 354 446 118 1.34819121826053e-70
"X431" 38 431 468 86 1.39008356611584e-70
"X326" 814 326 1139 301 1.45442393786528e-70
"X351" 81 351 431 112 1.52157927130432e-70
"X162" 1037 162 1198 335 1.56277267140234e-70
"X332" 87 332 418 115 1.61041837668481e-70
"X332" 85 332 416 114 1.62485866975742e-70
"X189" 236 189 424 172 1.73685741354271e-70
"X68" 1159 68 1226 351 1.75857946087575e-70
"X327" 68 327 394 105 1.77669218012024e-70
"X112" 1009 112 1120 331 1.78328193350311e-70
"X387" 249 387 635 176 1.87054668162985e-70
"X375" 344 375 718 203 1.87231926168757e-70
"X325" 809 325 1133 300 1.97020434471422e-70
"X111" 1097 111 1207 343 1.98293147062833e-70
"X189" 1038 189 1226 335 2.06708780800894e-70
"X99" 1128 99 1226 347 2.10458644468466e-70
"X344" 602 344 945 262 2.11817474536648e-70
"X381" 70 381 450 106 2.33190437396033e-70
"X427" 41 427 467 88 2.40536581392912e-70
"X351" 507 351 857 242 2.48974151982776e-70
"X153" 1046 153 1198 336 2.56197435093373e-70
"X162" 1046 162 1207 336 2.56197435093373e-70
"X412" 53 412 464 96 2.59736170590255e-70
"X394" 63 394 456 102 2.72629547828318e-70
"X162" 273 162 434 183 2.82272668940637e-70
"X138" 1061 138 1198 338 2.8615131105794e-70
"X306" 72 306 377 107 2.93544037566561e-70
"X412" 50 412 461 94 3.29912051562727e-70
"X162" 270 162 431 182 3.53650984980882e-70
"X377" 74 377 450 108 3.55311896302035e-70
"X323" 904 323 1226 315 3.77040362651049e-70
"X320" 65 320 384 103 3.98483933454196e-70
"X392" 65 392 456 103 3.98483933454196e-70
"X400" 65 400 464 103 3.98483933454196e-70
"X144" 1055 144 1198 337 4.13130967470001e-70
"X153" 1055 153 1207 337 4.13130967470001e-70
"X344" 599 344 942 261 4.36085601005669e-70
"X129" 1070 129 1198 339 4.48276255741972e-70
"X138" 1070 138 1207 339 4.48276255741972e-70
"X354" 92 354 445 117 4.71152749554407e-70
"X355" 92 355 446 117 4.71152749554407e-70
"X352" 80 352 431 111 5.09290971607857e-70
"X438" 88 438 525 115 5.36613621480973e-70
"X422" 40 422 461 87 5.39242261008855e-70
"X351" 84 351 434 113 5.52713885850299e-70
"X398" 67 398 464 104 5.54651108262246e-70
"X144" 295 144 438 189 5.63060390922895e-70
"X320" 938 320 1257 320 5.63907670246705e-70
"X313" 945 313 1257 321 6.2695357973902e-70
"X144" 1064 144 1207 338 6.55322582725259e-70
"X129" 1079 129 1207 340 6.90765154034223e-70
"X412" 52 412 463 95 7.0863268779271e-70
"X114" 1007 114 1120 330 7.36431698613832e-70
"X332" 69 332 400 105 7.37563692193643e-70
"X376" 343 376 718 202 7.5000107484649e-70
"X422" 43 422 464 89 7.77156639866204e-70
"X425" 43 425 467 89 7.77156639866204e-70
"X112" 1087 112 1198 341 7.96888437943033e-70
"X320" 62 320 381 101 8.20971004748807e-70
"X400" 62 400 461 101 8.20971004748807e-70
"X326" 808 326 1133 299 9.25725467483853e-70
"X101" 1126 101 1226 346 1.00103159221664e-69
"X176" 1051 176 1226 336 1.02654156431804e-69
"X352" 506 352 857 241 1.0288018184661e-69
"X176" 252 176 427 176 1.14857620222305e-69
"X422" 35 422 456 83 1.1668061767568e-69
"X429" 39 429 467 86 1.18578698306794e-69
"X112" 1096 112 1207 342 1.18957430029866e-69
"X324" 797 324 1120 297 1.20275797032591e-69
"X321" 64 321 384 102 1.21911852480355e-69
"X398" 64 398 461 102 1.21911852480355e-69
"X400" 64 400 463 102 1.21911852480355e-69
"X347" 587 347 933 258 1.23460435432215e-69
"X431" 95 431 525 118 1.33046915076681e-69
"X332" 75 332 406 108 1.35607066447021e-69
"X354" 91 354 444 116 1.64098000108055e-69
