"cluster_size" "start" "end" "number" "p_value"
"X329" 91 329 419 20 2.1471790074561e-08
"X377" 72 377 448 18 2.15367778050458e-08
"X329" 712 329 1040 61 2.16327064815728e-08
"X400" 261 400 660 34 2.24369051319374e-08
"X374" 349 374 722 40 2.24857409977164e-08
"X268" 1023 268 1290 76 2.24892304020836e-08
"X329" 619 329 947 56 2.29006723154677e-08
"X419" 55 419 473 16 2.32691875974336e-08
"X374" 381 374 754 42 2.42256040117575e-08
"X329" 1162 329 1490 82 2.43259266199458e-08
"X329" 676 329 1004 59 2.44513907565244e-08
"X335" 92 335 426 20 2.55440160377496e-08
"X356" 92 356 447 20 2.55440160377496e-08
"X322" 677 322 998 59 2.58942427372722e-08
"X302" 697 302 998 60 2.73846594912399e-08
"X335" 717 335 1051 61 2.86281673650952e-08
"X268" 159 268 426 26 2.86740654499882e-08
"X377" 448 377 824 46 2.88237424670414e-08
"X418" 103 418 520 21 2.92518885879516e-08
"X410" 56 410 465 16 2.9532988651032e-08
"X329" 1190 329 1518 83 2.97365263422543e-08
"X426" 48 426 473 15 3.02281764585853e-08
"X433" 48 433 480 15 3.02281764585853e-08
"X335" 1239 335 1573 85 3.06961919803556e-08
"X340" 1191 340 1530 83 3.11687479915735e-08
"X335" 738 335 1072 62 3.12696237197533e-08
"X374" 74 374 447 18 3.20991326334061e-08
"X276" 1392 276 1667 91 3.2168852999042e-08
"X302" 1366 302 1667 90 3.23647229112184e-08
"X426" 160 426 585 26 3.24092282457387e-08
"X427" 65 427 491 17 3.24178489524756e-08
"X410" 251 410 660 33 3.24349207894324e-08
"X374" 401 374 774 43 3.29158482122484e-08
"X418" 137 418 554 24 3.46735446733677e-08
"X302" 989 302 1290 74 3.68728546912852e-08
"X335" 1195 335 1529 83 3.75936803564126e-08
"X353" 75 353 427 18 3.89983549915165e-08
"X370" 75 370 444 18 3.89983549915165e-08
"X399" 49 399 447 15 3.9116426429189e-08
"X377" 436 377 812 45 3.94027969040162e-08
"X276" 723 276 998 61 3.98957723711574e-08
"X400" 66 400 465 17 4.00461645203817e-08
"X322" 969 322 1290 73 4.01837893500861e-08
"X374" 372 374 745 41 4.01989649855755e-08
"X329" 704 329 1032 60 4.0521543622313e-08
"X340" 743 340 1082 62 4.10798527939148e-08
"X268" 1451 268 1718 93 4.16362626983078e-08
"X418" 127 418 544 23 4.16401468387226e-08
"X322" 1346 322 1667 89 4.22183033550268e-08
"X388" 437 388 824 45 4.22328802276988e-08
"X335" 85 335 419 19 4.22765047468824e-08
"X276" 1015 276 1290 75 4.48908990888511e-08
"X335" 706 335 1040 60 4.52670657856517e-08
"X268" 950 268 1217 72 4.55919668009219e-08
"X417" 163 417 579 26 4.65180971003442e-08
"X276" 151 276 426 25 4.67410320247456e-08
"X335" 613 335 947 55 4.7558932296985e-08
"X329" 1153 329 1481 81 4.82645224133389e-08
"X302" 117 302 418 22 4.85505024447275e-08
"X322" 96 322 417 20 5.00240147981452e-08
"X427" 50 427 476 15 5.03111364196725e-08
"X442" 50 442 491 15 5.03111364196725e-08
"X335" 670 335 1004 58 5.08834584342692e-08
"X442" 35 442 476 13 5.14959541929731e-08
"X418" 164 418 581 26 5.23715638628636e-08
"X419" 164 419 582 26 5.23715638628636e-08
"X268" 152 268 419 25 5.29099526083285e-08
"X335" 1156 335 1490 81 5.55056103810942e-08
"X388" 425 388 812 44 5.73824007695231e-08
"X433" 59 433 491 16 5.86468770593595e-08
"X377" 346 377 722 39 5.9161211582857e-08
"X268" 1021 268 1288 75 5.99262708107463e-08
"X268" 999 268 1266 74 5.99730087339094e-08
"X340" 87 340 426 19 6.00288280125901e-08
"X399" 426 399 824 44 6.15030485235673e-08
"X377" 378 377 754 41 6.2834058442922e-08
"X340" 712 340 1051 60 6.29050435949231e-08
"X329" 674 329 1002 58 6.3653776188369e-08
"X415" 51 415 465 15 6.4332953500402e-08
"X418" 119 418 536 22 6.4686686824478e-08
"X335" 1184 335 1518 82 6.80699707397568e-08
"X347" 1184 347 1530 82 6.80699707397568e-08
"X340" 733 340 1072 61 6.86518342158297e-08
"X302" 916 302 1217 70 6.97147866584218e-08
"X355" 88 355 442 19 7.12666501269651e-08
"X268" 938 268 1205 71 7.23638774952455e-08
"X388" 60 388 447 16 7.30440647237433e-08
"X322" 896 322 1217 69 7.34266822340217e-08
"X415" 246 415 660 32 7.43091452561508e-08
"X340" 1234 340 1573 84 7.47796547114875e-08
"X347" 736 347 1082 61 8.05915839524489e-08
"X433" 44 433 476 14 8.22284730561421e-08
"X355" 79 355 433 18 8.24305090430686e-08
"X388" 335 388 722 38 8.27623981870859e-08
"X399" 414 399 812 43 8.30666130508832e-08
"X335" 698 335 1032 59 8.35882153579809e-08
"X377" 398 377 774 42 8.41623094916281e-08
"X268" 1762 268 2029 103 8.43117252483916e-08
"X356" 89 356 444 19 8.44065333415573e-08
"X276" 144 276 419 24 8.56763776925976e-08
"X276" 942 276 1217 71 8.79174172386867e-08
"X388" 367 388 754 40 8.92339608603205e-08
"X340" 1190 340 1529 82 8.9558955947035e-08
"X329" 818 329 1146 65 9.16385183240318e-08
"X302" 965 302 1266 72 9.46385504337367e-08
"X444" 37 444 480 13 9.49257104411673e-08
"X302" 987 302 1288 73 9.61166845794342e-08
"X426" 157 426 582 25 9.68103588883278e-08
"X276" 1443 276 1718 92 9.71802013585154e-08
"X340" 701 340 1040 59 9.83381151803486e-08
"X340" 80 340 419 18 9.86789012094256e-08
"X347" 80 347 426 18 9.86789012094256e-08
"X302" 1417 302 1718 91 9.94014373209576e-08
"X329" 90 329 418 19 9.97360975288742e-08
"X322" 945 322 1266 71 1.01638329603431e-07
"X340" 608 340 947 54 1.03030870236994e-07
"X377" 369 377 745 40 1.03353128432662e-07
"X417" 53 417 469 15 1.0345725463833e-07
"X419" 53 419 471 15 1.0345725463833e-07
"X322" 967 322 1288 72 1.04153420719979e-07
"X335" 1147 335 1481 80 1.07547157130578e-07
"X302" 904 302 1205 69 1.08840792843501e-07
"X374" 71 374 444 17 1.09063076252306e-07
"X377" 71 377 447 17 1.09063076252306e-07
"X340" 665 340 1004 57 1.10105367812398e-07
"X322" 884 322 1205 68 1.13921628495e-07
"X399" 324 399 722 37 1.15057010737375e-07
"X276" 991 276 1266 73 1.16207616292777e-07
"X276" 1013 276 1288 74 1.1673979538872e-07
"X329" 1149 329 1477 80 1.17796807799494e-07
"X388" 387 388 774 41 1.2038342724179e-07
"X347" 705 347 1051 59 1.21903248745687e-07
"X427" 159 427 585 25 1.22406468221527e-07
"X399" 356 399 754 39 1.25975941724473e-07
"X419" 102 419 520 20 1.28766856670641e-07
"X340" 1151 340 1490 80 1.28983837121774e-07
"X335" 668 335 1002 57 1.29763918348721e-07
"X322" 1397 322 1718 90 1.30531383655816e-07
"X347" 726 347 1072 60 1.33101192680611e-07
"X419" 136 419 554 23 1.37555710545845e-07
"X276" 930 276 1205 70 1.37722333746597e-07
"X399" 46 399 444 14 1.37871307492636e-07
"X426" 46 426 471 14 1.37871307492636e-07
"X329" 670 329 998 57 1.44681181306893e-07
"X388" 358 388 745 39 1.45973351084052e-07
"X268" 996 268 1263 73 1.47030074083541e-07
"X353" 1178 353 1530 81 1.51528970162392e-07
"X340" 1179 340 1518 81 1.58469784697364e-07
"X347" 73 347 419 17 1.59026739692728e-07
"X355" 73 355 427 17 1.59026739692728e-07
"X370" 73 370 442 17 1.59026739692728e-07
"X347" 1227 347 1573 83 1.61440198877739e-07
"X353" 730 353 1082 60 1.6412567004983e-07
"X419" 126 419 544 22 1.68567078843457e-07
"X370" 64 370 433 16 1.68578213265693e-07
"X410" 39 410 448 13 1.68607905597259e-07
"X399" 376 399 774 40 1.71204286869849e-07
"X418" 162 418 579 25 1.7277212921385e-07
"X427" 47 427 473 14 1.76786522564583e-07
"X340" 693 340 1032 58 1.78890542158621e-07
"X442" 32 442 473 12 1.81244025682793e-07
"X335" 812 335 1146 64 1.87544339152157e-07
"X347" 694 347 1040 58 1.88632345623082e-07
"X347" 1183 347 1529 81 1.89420469446346e-07
"X322" 94 322 415 19 1.9013578137222e-07
"X353" 74 353 426 17 1.91131168086627e-07
"X419" 163 419 581 25 1.93438504825382e-07
"X347" 601 347 947 53 1.96037251583905e-07
"X400" 378 400 777 40 1.97239964560359e-07
"X335" 84 335 418 18 1.97329084319454e-07
"X268" 151 268 418 24 2.00230824903647e-07
"X302" 116 302 417 21 2.01246823223342e-07
"X399" 347 399 745 38 2.04976409984913e-07
"X347" 658 347 1004 56 2.1006891668769e-07
"X426" 95 426 520 19 2.22227176976922e-07
"X444" 48 444 491 14 2.2529597338207e-07
"X302" 962 302 1263 71 2.27535215548978e-07
"X329" 962 329 1290 71 2.27535215548978e-07
"X268" 1721 268 1988 101 2.3513981917398e-07
"X268" 1753 268 2020 102 2.40888212155405e-07
"X322" 942 322 1263 70 2.43193577794103e-07
"X340" 1142 340 1481 79 2.44051036027889e-07
"X353" 699 353 1051 58 2.45410337595578e-07
"X444" 33 444 476 12 2.47616234444436e-07
"X426" 129 426 554 22 2.48898092476487e-07
"X388" 57 388 444 15 2.51788502239994e-07
"X276" 1754 276 2029 102 2.51795137163487e-07
"X433" 153 433 585 24 2.52775737945223e-07
"X335" 1143 335 1477 79 2.55121260639178e-07
"X419" 118 419 536 21 2.64230555587081e-07
"X347" 1144 347 1490 79 2.66673203505983e-07
"X353" 720 353 1072 59 2.67778216059945e-07
"X340" 663 340 1002 56 2.74635194580186e-07
"X276" 988 276 1263 72 2.78601125980278e-07
"X400" 49 400 448 14 2.85429678856645e-07
"X335" 664 335 998 56 2.89635400154804e-07
"X433" 41 433 473 13 2.8967364940678e-07
"X268" 1550 268 1817 95 2.92038505001228e-07
"X329" 1339 329 1667 87 2.938142863109e-07
"X410" 368 410 777 39 2.99366945817228e-07
"X426" 119 426 544 21 3.02097012597844e-07
"X353" 67 353 419 16 3.03205331446621e-07
"X370" 58 370 427 15 3.10861738424432e-07
"X302" 1728 302 2029 101 3.19729126872189e-07
"X356" 87 356 442 18 3.23239361564471e-07
"X276" 143 276 418 23 3.2520832786212e-07
"X347" 1172 347 1518 80 3.28326418309091e-07
"X415" 34 415 448 12 3.34677128651808e-07
"X447" 34 447 480 12 3.34677128651808e-07
"X347" 686 347 1032 57 3.38714713814536e-07
"X353" 1221 353 1573 82 3.54401271285861e-07
"X426" 156 426 581 24 3.55859415782847e-07
"X427" 156 427 582 24 3.55859415782847e-07
"X442" 144 442 585 23 3.66080050135582e-07
"X377" 68 377 444 16 3.66146941086374e-07
"X353" 688 353 1040 57 3.75793848595846e-07
"X356" 78 356 433 17 3.87299011332362e-07
"X353" 595 353 947 52 3.89201116342496e-07
"X355" 1176 355 1530 80 3.90809645678327e-07
"X329" 889 329 1217 67 3.9408345901843e-07
"X340" 807 340 1146 63 3.95735923607914e-07
"X355" 728 355 1082 59 4.02656612934343e-07
"X353" 1177 353 1529 80 4.08130778287395e-07
"X353" 652 353 1004 55 4.16888413890718e-07
"X374" 69 374 442 16 4.40676280258571e-07
"X329" 89 329 417 18 4.43979442795227e-07
"X399" 35 399 433 12 4.47799097706565e-07
"X340" 79 340 418 17 4.58888815734897e-07
"X335" 956 335 1290 70 4.64134712716379e-07
"X374" 60 374 433 15 4.67811887955218e-07
"X426" 111 426 536 20 4.69664211239935e-07
"X347" 1135 347 1481 78 4.93988997719316e-07
"X268" 1205 268 1472 81 4.94789687882291e-07
"X322" 1708 322 2029 100 5.08065445824807e-07
"X347" 656 347 1002 55 5.14316643782467e-07
"X400" 425 400 824 42 5.18248279083998e-07
"X329" 938 329 1266 69 5.40777685943257e-07
"X329" 960 329 1288 70 5.56414059778584e-07
"X418" 52 418 469 14 5.61575095240248e-07
"X340" 1138 340 1477 78 5.62424183954623e-07
"X353" 1138 353 1490 78 5.62424183954623e-07
"X268" 1116 268 1383 77 5.84981360315097e-07
"X417" 36 417 452 12 5.9347874103521e-07
"X329" 877 329 1205 66 5.94602780263152e-07
"X355" 697 355 1051 57 5.95818973294852e-07
"X340" 659 340 998 55 6.01168800755805e-07
"X399" 44 399 442 13 6.17120704100913e-07
"X419" 161 419 579 24 6.17320582455928e-07
"X276" 1713 276 1988 100 6.29292208427045e-07
"X399" 29 399 427 11 6.35164112612908e-07
"X415" 363 415 777 38 6.3933769428975e-07
"X355" 718 355 1072 58 6.47480132313106e-07
"X335" 1333 335 1667 86 6.57688501706753e-07
"X353" 680 353 1032 56 6.65610652018031e-07
"X276" 1745 276 2020 101 6.67300363751063e-07
"X268" 1542 268 1809 94 6.70331567916663e-07
"X276" 1542 276 1817 94 6.70331567916663e-07
"X268" 1598 268 1865 96 6.80858724174647e-07
"X353" 1166 353 1518 79 6.93031825446054e-07
"X400" 413 400 812 41 6.95150180778767e-07
"X302" 114 302 415 20 7.01920075385273e-07
"X302" 1516 302 1817 93 7.05320148271825e-07
"X268" 150 268 417 23 7.28413336083014e-07
"X433" 150 433 582 23 7.28413336083014e-07
"X347" 800 347 1146 62 7.44367105458963e-07
"X302" 1687 302 1988 99 7.45959920106318e-07
"X417" 244 417 660 30 7.51552822584883e-07
"X347" 72 347 418 16 7.53705165352836e-07
"X355" 72 355 426 16 7.53705165352836e-07
"X356" 72 356 427 16 7.53705165352836e-07
"X427" 45 427 471 13 7.83485350246817e-07
"X447" 45 447 491 13 7.83485350246817e-07
"X335" 883 335 1217 66 7.84006790208685e-07
"X410" 415 410 824 41 7.89787605428642e-07
"X302" 1719 302 2020 100 8.12115262270591e-07
"X302" 1171 302 1472 79 8.56672476997274e-07
"X374" 54 374 427 14 8.59659417709949e-07
"X329" 1390 329 1718 88 8.68029715931863e-07
"X442" 30 442 471 11 8.69227945616052e-07
"X444" 30 444 473 11 8.69227945616052e-07
"X447" 30 447 476 11 8.69227945616052e-07
"X335" 83 335 417 17 8.81412492355715e-07
"X355" 1219 355 1573 81 8.94997464892205e-07
"X355" 686 355 1040 56 9.01262372889129e-07
"X268" 1196 268 1463 80 9.17392725061848e-07
"X322" 1496 322 1817 92 9.36602554443916e-07
"X355" 593 355 947 51 9.43328521996394e-07
"X427" 94 427 520 18 9.45307311977018e-07
"X427" 128 427 554 21 9.47451839892537e-07
"X302" 1082 302 1383 75 9.50163912978454e-07
"X276" 1197 276 1472 80 9.56643968400577e-07
"X340" 951 340 1290 69 9.69748817991409e-07
"X322" 1151 322 1472 78 9.79000666966503e-07
"X388" 46 388 433 13 9.88547516622184e-07
"X353" 650 353 1002 54 1.00024831876782e-06
"X355" 650 355 1004 54 1.00024831876782e-06
"X356" 727 356 1082 58 1.00890981218647e-06
"X355" 1175 355 1529 79 1.01363657791963e-06
"X356" 1175 356 1530 79 1.01363657791963e-06
"X410" 38 410 447 12 1.01521083082188e-06
"X353" 1129 353 1481 77 1.01982391692516e-06
"X322" 1062 322 1383 74 1.05203275241638e-06
"X410" 403 410 812 40 1.05409768961005e-06
"X388" 55 388 442 14 1.05615636736984e-06
"X268" 1637 268 1904 97 1.05700600712994e-06
"X400" 323 400 722 35 1.05771438717224e-06
"X442" 141 442 582 22 1.05854299563468e-06
"X335" 932 335 1266 68 1.07357611689915e-06
"X400" 355 400 754 37 1.0990991398503e-06
"X276" 1108 276 1383 76 1.09926116681235e-06
"X322" 1667 322 1988 98 1.10673434065597e-06
"X335" 954 335 1288 69 1.10721143879761e-06
"X347" 652 347 998 54 1.10745082037144e-06
"X347" 1131 347 1477 77 1.10957658753392e-06
"X426" 154 426 579 23 1.12927571414931e-06
"X335" 871 335 1205 65 1.16861905497054e-06
"X427" 118 427 544 20 1.17462963310776e-06
"X276" 142 276 417 22 1.18543307492608e-06
"X444" 142 444 585 22 1.18543307492608e-06
"X355" 65 355 419 15 1.21388597234279e-06
"X329" 935 329 1263 68 1.22612231672575e-06
"X322" 1699 322 2020 99 1.23359648080117e-06
"X427" 155 427 581 23 1.25707268502237e-06
"X433" 39 433 471 12 1.31158352631952e-06
"X370" 713 370 1082 57 1.31727540112566e-06
"X355" 1136 355 1490 77 1.36821407705914e-06
"X400" 375 400 774 38 1.42732180120186e-06
"X353" 794 353 1146 61 1.44433991149125e-06
"X353" 66 353 418 15 1.45325169857318e-06
"X377" 66 377 442 15 1.45325169857318e-06
"X276" 1534 276 1809 93 1.47740672566585e-06
"X356" 696 356 1051 56 1.47793582156801e-06
"X340" 1328 340 1667 85 1.48521864604209e-06
"X370" 1161 370 1530 78 1.48652174629078e-06
"X268" 1894 268 2161 105 1.51940920957135e-06
"X302" 1508 302 1809 92 1.52823052113407e-06
"X400" 48 400 447 13 1.54637407711146e-06
"X302" 1162 302 1463 78 1.54928316400053e-06
"X276" 1590 276 1865 95 1.55400070589486e-06
"X410" 313 410 722 34 1.56444271492095e-06
"X355" 678 355 1032 55 1.56921933065434e-06
"X370" 57 370 426 14 1.57320795914093e-06
"X377" 57 377 433 14 1.57320795914093e-06
"X356" 717 356 1072 57 1.59813016176472e-06
"X340" 878 340 1217 65 1.60050530258116e-06
"X268" 1163 268 1430 78 1.61457368617232e-06
"X329" 87 329 415 17 1.62946593229409e-06
"X268" 1862 268 2129 104 1.63625480867186e-06
"X415" 410 415 824 40 1.63655014344745e-06
"X410" 345 410 754 36 1.63948998371923e-06
"X302" 1564 302 1865 94 1.65565154535824e-06
"X268" 1677 268 1944 98 1.67215005879477e-06
"X388" 40 388 427 12 1.68161059136943e-06
"X355" 1164 355 1518 78 1.68249005563063e-06
"X276" 1188 276 1463 79 1.73702256371022e-06
"X400" 346 400 745 36 1.75400048024379e-06
"X322" 1142 322 1463 77 1.75491088351126e-06
"X268" 1189 268 1456 79 1.80957348496512e-06
"X347" 944 347 1290 68 1.81743308051094e-06
"X427" 110 427 536 19 1.84329518811948e-06
"X433" 88 433 520 17 1.88950626304917e-06
"X335" 1384 335 1718 87 1.90385498132985e-06
"X370" 682 370 1051 55 1.90861241484654e-06
"X417" 49 417 465 13 1.9181361473357e-06
"X433" 122 433 554 20 1.92221166013123e-06
"X322" 1488 322 1809 91 1.98466633087091e-06
"X340" 78 340 417 16 2.03840336700632e-06
"X370" 703 370 1072 56 2.07336504075501e-06
"X415" 33 415 447 11 2.08064566339592e-06
"X448" 33 448 480 11 2.08064566339592e-06
"X353" 646 353 998 53 2.11579344844032e-06
"X410" 365 410 774 37 2.13489234930217e-06
"X415" 398 415 812 39 2.17527956647775e-06
"X340" 927 340 1266 67 2.18240928653533e-06
"X322" 89 322 410 17 2.18640266467054e-06
"X356" 685 356 1040 55 2.20746001870133e-06
"X322" 1544 322 1865 93 2.20969728508029e-06
"X353" 1125 353 1477 76 2.23136246674591e-06
"X340" 949 340 1288 68 2.25432864026107e-06
"X418" 243 418 660 29 2.26485738326536e-06
"X356" 1218 356 1573 80 2.26769658890955e-06
"X268" 148 268 415 22 2.28762867819329e-06
"X355" 648 355 1002 53 2.33570197812643e-06
"X356" 592 356 947 50 2.34289668538917e-06
"X340" 866 340 1205 64 2.35636359222284e-06
"X370" 50 370 419 13 2.36690309910809e-06
"X433" 112 433 544 19 2.37606332134569e-06
"X335" 929 335 1263 67 2.37905273085532e-06
"X322" 79 322 400 16 2.38381344802878e-06
"X442" 79 442 520 16 2.38381344802878e-06
"X355" 1127 355 1481 76 2.42161203658191e-06
"X276" 1629 276 1904 96 2.42872969451065e-06
"X356" 649 356 1004 53 2.45357173547261e-06
"X356" 1174 356 1529 78 2.53000969886437e-06
"X433" 149 433 581 22 2.54356952840856e-06
"X410" 336 410 745 35 2.60271665077359e-06
"X302" 1603 302 1904 95 2.62350004299762e-06
"X302" 1129 302 1430 76 2.62727564710789e-06
"X442" 113 442 554 19 2.69169940483577e-06
"X374" 709 374 1082 56 2.75767187894761e-06
"X370" 671 370 1040 54 2.83422809265614e-06
"X377" 51 377 427 13 2.90609064463405e-06
"X419" 51 419 469 13 2.90609064463405e-06
"X322" 1109 322 1430 75 2.93060899609175e-06
"X347" 871 347 1217 64 2.93350652442265e-06
"X370" 578 370 947 49 2.93527172147081e-06
"X276" 1155 276 1430 77 2.98133051093803e-06
"X302" 1155 302 1456 77 2.98133051093803e-06
"X347" 1321 347 1667 84 2.99923407643848e-06
"X447" 27 447 473 10 3.04179452231458e-06
"X370" 635 370 1004 52 3.11981971877633e-06
"X374" 1157 374 1530 77 3.23093782431467e-06
"X335" 81 335 415 16 3.2362546463633e-06
"X442" 103 442 544 18 3.26375532476539e-06
"X415" 308 415 722 33 3.27437771008476e-06
"X355" 792 355 1146 60 3.29842843043918e-06
"X370" 1204 370 1573 79 3.31393713584545e-06
"X444" 139 444 582 21 3.34215615098659e-06
"X447" 139 447 585 21 3.34215615098659e-06
"X322" 1135 322 1456 76 3.34897204295468e-06
"X356" 1135 356 1490 76 3.34897204295468e-06
"X276" 1181 276 1456 78 3.35143106041984e-06
"X415" 340 415 754 35 3.39631056140673e-06
"X347" 71 347 417 15 3.40696940065505e-06
"X356" 71 356 426 15 3.40696940065505e-06
"X353" 938 353 1290 67 3.49151873418239e-06
"X322" 1583 322 1904 94 3.5345781906926e-06
"X410" 35 410 444 11 3.54147946118031e-06
"X418" 35 418 452 11 3.54147946118031e-06
"X1477" 1 1477 1477 4 3.58045925372699e-06
"X370" 1160 370 1529 77 3.64303060123194e-06
"X433" 104 433 536 18 3.71319169844372e-06
"X276" 140 276 415 21 3.72301696804492e-06
"X442" 140 442 581 21 3.72301696804492e-06
"X356" 677 356 1032 54 3.77506540099756e-06
"X427" 153 427 579 22 3.85057006605916e-06
"X276" 1669 276 1944 97 3.86964391345765e-06
"X399" 21 399 419 9 3.87953854598715e-06
"X374" 678 374 1051 54 3.95797054167625e-06
"X347" 920 347 1266 66 3.9911366607749e-06
"X356" 1163 356 1518 77 4.10492880404981e-06
"X399" 28 399 426 10 4.11649830957232e-06
"X444" 28 444 471 10 4.11649830957232e-06
"X347" 942 347 1288 67 4.13070059810428e-06
"X340" 1379 340 1718 86 4.20084312821925e-06
"X302" 1643 302 1944 96 4.2378398984558e-06
"X426" 44 426 469 12 4.2414509468266e-06
"X448" 44 448 491 12 4.2414509468266e-06
"X347" 859 347 1205 63 4.2714998045778e-06
"X374" 699 374 1072 55 4.28570493555868e-06
"X374" 53 374 426 13 4.31905232026818e-06
"X415" 360 415 774 36 4.37371759833539e-06
"X329" 1701 329 2029 98 4.40329214555658e-06
"X276" 1886 276 2161 104 4.51027682930534e-06
"X276" 1854 276 2129 103 4.60210905277301e-06
"X417" 361 417 777 36 4.65850313756517e-06
"X340" 924 340 1263 66 4.72184680432054e-06
"X370" 1121 370 1490 75 4.74681980511494e-06
"X329" 1144 329 1472 76 4.79503016487197e-06
"X370" 663 370 1032 53 4.81814671883982e-06
"X355" 644 355 998 52 4.82541051363694e-06
"X268" 2158 268 2425 111 4.93686104375991e-06
"X329" 1055 329 1383 72 4.97316778822211e-06
"X442" 95 442 536 17 5.0325811432273e-06
"X355" 1123 355 1477 75 5.13855869348884e-06
"X400" 45 400 444 12 5.26230511253825e-06
"X415" 331 415 745 34 5.35020663672698e-06
"X448" 29 448 476 10 5.50252518305132e-06
"X452" 29 452 480 10 5.50252518305132e-06
"X353" 865 353 1217 63 5.52050755796361e-06
"X356" 647 356 1002 52 5.5664943558938e-06
"X355" 64 355 418 14 5.60753377489185e-06
"X356" 64 356 419 14 5.60753377489185e-06
"X329" 1489 329 1817 90 5.7532333883063e-06
"X322" 1623 322 1944 95 5.76275568430055e-06
"X356" 1126 356 1481 75 5.78428313800974e-06
"X302" 1828 302 2129 102 5.79455342899707e-06
"X374" 667 374 1040 53 5.81443700035429e-06
"X370" 1149 370 1518 76 5.83772380260827e-06
"X302" 1860 302 2161 103 5.88643777672437e-06
"X377" 706 377 1082 55 5.91611731156686e-06
"X465" 16 465 480 8 5.94405973138521e-06
"X374" 574 374 947 48 6.06490681710433e-06
"X353" 1315 353 1667 83 6.12470803444217e-06
"X374" 631 374 1004 51 6.39859411558095e-06
"X374" 46 374 419 12 6.49185547221764e-06
"X419" 242 419 660 28 6.57748065578806e-06
"X353" 65 353 417 14 6.63032197637938e-06
"X302" 109 302 410 18 6.91302002396168e-06
"X370" 633 370 1002 51 7.03574935729166e-06
"X374" 1200 374 1573 78 7.06034613442902e-06
"X377" 1154 377 1530 76 7.09383874422484e-06
"X268" 1965 268 2232 106 7.21353150977705e-06
"X415" 30 415 444 10 7.27124625820857e-06
"X340" 76 340 415 15 7.4342452479266e-06
"X353" 914 353 1266 65 7.47894155459187e-06
"X356" 791 356 1146 59 7.64865988804886e-06
"X374" 1156 374 1529 76 7.66494965987308e-06
"X433" 147 433 579 21 7.70232543250524e-06
"X353" 936 353 1288 66 7.74994850885034e-06
"X355" 936 355 1290 66 7.74994850885034e-06
"X353" 853 353 1205 62 7.9484067405618e-06
"X268" 2003 268 2270 107 7.97296684214334e-06
"X370" 1112 370 1481 74 8.09733186625711e-06
"X329" 1660 329 1988 96 8.20919257796957e-06
"X329" 1135 329 1463 75 8.2164798421619e-06
"X347" 1372 347 1718 85 8.31001785827e-06
"X377" 675 377 1051 53 8.41419670197626e-06
"X302" 99 302 400 17 8.45525795041405e-06
"X347" 917 347 1263 65 8.45706492987149e-06
"X444" 77 444 520 15 8.62262363431272e-06
"X388" 695 388 1082 54 8.67386062986969e-06
"X444" 111 444 554 18 8.77195362272561e-06
"X322" 1808 322 2129 101 8.94751648572671e-06
"X377" 696 377 1072 54 9.07317521613893e-06
"X447" 136 447 582 20 9.21550438083425e-06
"X335" 1138 335 1472 75 9.22369441272848e-06
"X388" 39 388 426 11 9.28173895555082e-06
"X322" 1840 322 2161 102 9.38396530587646e-06
"X335" 1049 335 1383 71 9.41230644392524e-06
"X329" 1692 329 2020 97 9.4963403936033e-06
"X418" 48 418 465 12 9.72244213695841e-06
"X374" 659 374 1032 52 9.73756804431136e-06
"X374" 1117 374 1490 74 9.82397184707855e-06
"X370" 777 370 1146 58 9.93801878757221e-06
"X322" 78 322 399 15 9.97670265904708e-06
